timestamp,src_ip,dst_ip,protocol,icmp_type,icmp_code,packet_size,packets_per_second,bytes_per_second,is_attack
2025-05-17 18:21:56.635097,192.168.161.13,10.0.0.8,ICMP,8,0,811,0.7049043424707401,571.6774217437702,0
2025-05-17 17:52:57.614134,192.168.166.140,10.0.0.4,ICMP,0,0,776,4.536328622485894,3520.191011049054,0
2025-05-17 17:51:02.996668,192.168.196.210,10.0.0.7,ICMP,0,0,469,2.5351210662385686,1188.9717800658887,0
2025-05-17 17:27:13.881163,192.168.194.218,10.0.0.8,ICMP,0,0,571,4.330663757599309,2472.8090055892053,0
2025-05-17 17:33:13.337081,45.207.52.86,10.0.0.1,ICMP,8,0,98,100.0,9800.0,1
2025-05-17 17:25:21.038685,192.168.139.96,10.0.0.5,ICMP,0,0,945,3.507893449970487,3314.95931022211,0
2025-05-17 17:44:33.237914,192.168.69.168,10.0.0.1,ICMP,0,0,1209,2.1015882055231394,2540.8201404774754,0
2025-05-17 17:33:49.325408,192.168.106.186,10.0.0.8,ICMP,0,0,1348,4.4191088204076046,5956.958689909451,0
2025-05-17 17:29:13.727081,45.20.96.38,10.0.0.1,ICMP,8,0,2032,100.0,203200.0,1
2025-05-17 17:30:13.367081,45.189.104.32,10.0.0.1,ICMP,8,0,1930,100.0,193000.0,1
2025-05-17 18:01:17.621137,192.168.167.137,10.0.0.6,ICMP,0,0,1248,2.877774701622727,3591.4628276251633,0
2025-05-17 17:46:14.115717,192.168.57.83,10.0.0.1,ICMP,8,0,762,3.1224027334403184,2379.2708828815225,0
2025-05-17 17:29:13.667081,45.20.96.38,10.0.0.1,ICMP,8,0,626,100.0,62600.0,1
2025-05-17 18:04:57.271049,192.168.131.101,10.0.0.8,ICMP,8,0,839,0.19043645331081097,159.7761843277704,0
2025-05-17 17:34:44.270791,192.168.7.128,10.0.0.7,ICMP,8,0,637,4.845253739451999,3086.4266320309234,0
2025-05-17 17:48:19.153569,192.168.96.122,10.0.0.1,ICMP,0,0,1309,0.5761069416332311,754.1239865978995,0
2025-05-17 17:26:13.957081,45.154.58.167,10.0.0.1,ICMP,8,0,180,100.0,18000.0,1
2025-05-17 17:34:16.035443,192.168.229.84,10.0.0.3,ICMP,8,0,647,2.254728383888752,1458.8092643760226,0
2025-05-17 17:26:36.880226,192.168.51.130,10.0.0.2,ICMP,0,0,1023,4.1426730637997204,4237.954544267114,0
2025-05-17 18:04:50.054341,192.168.209.76,10.0.0.7,ICMP,0,0,477,2.2521319461236153,1074.2669383009645,0
2025-05-17 18:19:33.835722,192.168.9.130,10.0.0.7,ICMP,8,0,1365,1.0028988732366444,1368.9569619680196,0
2025-05-17 17:53:04.984136,192.168.222.166,10.0.0.3,ICMP,0,0,1351,4.322749542966235,5840.034632547383,0
2025-05-17 17:32:13.517081,45.148.82.50,10.0.0.1,ICMP,8,0,1347,100.0,134700.0,1
2025-05-17 17:31:13.247081,45.154.58.167,10.0.0.1,ICMP,8,0,2761,100.0,276100.0,1
2025-05-17 17:48:10.641649,192.168.64.196,10.0.0.2,ICMP,0,0,631,2.519850372233651,1590.0255848794338,0
2025-05-17 17:31:13.407081,45.154.58.167,10.0.0.1,ICMP,8,0,2768,100.0,276800.0,1
2025-05-17 17:30:13.957081,45.189.104.32,10.0.0.1,ICMP,8,0,1745,100.0,174500.0,1
2025-05-17 18:03:35.149987,192.168.128.27,10.0.0.5,ICMP,8,0,416,0.24388437960172238,101.45590191431651,0
2025-05-17 18:20:19.047477,192.168.5.57,10.0.0.5,ICMP,0,0,1146,1.843688320370136,2112.8668151441757,0
2025-05-17 17:36:49.173180,192.168.129.55,10.0.0.3,ICMP,0,0,184,1.375159330127624,253.0293167434828,0
2025-05-17 17:26:37.280351,192.168.174.72,10.0.0.8,ICMP,8,0,1198,4.551329304208939,5452.492506442309,0
2025-05-17 17:26:13.577081,45.154.58.167,10.0.0.1,ICMP,8,0,333,100.0,33300.0,1
2025-05-17 17:29:28.581410,192.168.219.249,10.0.0.9,ICMP,8,0,898,2.045209433663989,1836.598071430262,0
2025-05-17 17:26:14.097081,45.154.58.167,10.0.0.1,ICMP,8,0,746,100.0,74600.0,1
2025-05-17 18:22:57.214251,192.168.2.101,10.0.0.9,ICMP,8,0,1046,4.823324297917822,5045.197215622042,0
2025-05-17 17:24:13.347081,45.20.96.38,10.0.0.1,ICMP,8,0,1279,100.0,127900.0,1
2025-05-17 18:08:43.665291,192.168.80.16,10.0.0.8,ICMP,0,0,769,1.4529812989729451,1117.342618910195,0
2025-05-17 17:48:46.124837,192.168.52.92,10.0.0.6,ICMP,0,0,502,4.324835974277497,2171.0676590873036,0
2025-05-17 17:25:13.427081,45.189.104.32,10.0.0.1,ICMP,8,0,1993,100.0,199300.0,1
2025-05-17 18:01:55.430093,192.168.214.249,10.0.0.1,ICMP,8,0,499,3.197581546013642,1595.5931914608072,0
2025-05-17 17:32:13.917081,45.148.82.50,10.0.0.1,ICMP,8,0,2647,100.0,264700.0,1
2025-05-17 17:32:13.837081,45.148.82.50,10.0.0.1,ICMP,8,0,2815,100.0,281500.0,1
2025-05-17 17:33:14.017081,45.207.52.86,10.0.0.1,ICMP,8,0,2568,100.0,256800.0,1
2025-05-17 17:44:14.051963,192.168.188.28,10.0.0.1,ICMP,8,0,712,0.27153878255334774,193.3356131779836,0
2025-05-17 17:31:13.767081,45.154.58.167,10.0.0.1,ICMP,8,0,2828,100.0,282800.0,1
2025-05-17 17:48:10.913493,192.168.241.162,10.0.0.2,ICMP,0,0,661,0.3056554666897283,202.0382634819104,0
2025-05-17 18:05:11.933469,192.168.214.56,10.0.0.8,ICMP,8,0,119,3.043624894806928,362.19136248202443,0
2025-05-17 17:28:13.177081,45.207.52.86,10.0.0.1,ICMP,8,0,1054,100.0,105400.0,1
2025-05-17 17:24:13.557081,45.20.96.38,10.0.0.1,ICMP,8,0,2419,100.0,241900.0,1
2025-05-17 17:25:13.247081,45.189.104.32,10.0.0.1,ICMP,8,0,1681,100.0,168100.0,1
2025-05-17 17:57:44.107935,192.168.40.103,10.0.0.6,ICMP,0,0,233,3.9504615727973156,920.4575464617745,0
2025-05-17 17:46:12.444407,192.168.233.6,10.0.0.4,ICMP,8,0,1190,0.12462496649002848,148.3037101231339,0
2025-05-17 17:47:03.550374,192.168.247.31,10.0.0.2,ICMP,8,0,584,1.4173490380189326,827.7318382030567,0
2025-05-17 17:32:13.617081,45.148.82.50,10.0.0.1,ICMP,8,0,1880,100.0,188000.0,1
2025-05-17 17:41:30.630608,192.168.101.44,10.0.0.2,ICMP,8,0,272,1.1718275832100562,318.7371026331353,0
2025-05-17 17:49:59.891630,192.168.16.182,10.0.0.3,ICMP,0,0,1129,0.9858472377556597,1113.0215314261397,0
2025-05-17 18:16:41.993544,192.168.141.18,10.0.0.3,ICMP,0,0,877,1.8184878957133799,1594.8138845406343,0
2025-05-17 18:20:02.682484,192.168.20.16,10.0.0.5,ICMP,0,0,1335,0.653004909092535,871.7615536385341,0
2025-05-17 17:24:13.787081,45.20.96.38,10.0.0.1,ICMP,8,0,2223,100.0,222300.0,1
2025-05-17 17:31:13.757081,45.154.58.167,10.0.0.1,ICMP,8,0,897,100.0,89700.0,1
2025-05-17 17:37:16.891561,192.168.192.236,10.0.0.1,ICMP,0,0,603,1.1891855565290679,717.0788905870279,0
2025-05-17 17:36:35.868908,192.168.34.177,10.0.0.9,ICMP,0,0,110,3.1767119085054483,349.4383099355993,0
2025-05-17 17:28:03.034685,192.168.83.29,10.0.0.3,ICMP,8,0,954,0.6015987144577256,573.9251735926703,0
2025-05-17 17:35:43.484362,192.168.89.130,10.0.0.2,ICMP,0,0,1143,1.5570397363605109,1779.696418660064,0
2025-05-17 18:03:59.362757,192.168.92.52,10.0.0.5,ICMP,0,0,1185,3.9960403843809513,4735.307855491427,0
2025-05-17 18:10:35.584857,192.168.104.92,10.0.0.6,ICMP,0,0,238,4.055062133087925,965.1047876749261,0
2025-05-17 17:28:13.637081,45.207.52.86,10.0.0.1,ICMP,8,0,170,100.0,17000.0,1
2025-05-17 17:24:14.127081,45.20.96.38,10.0.0.1,ICMP,8,0,654,100.0,65400.0,1
2025-05-17 17:55:31.851585,192.168.127.16,10.0.0.7,ICMP,0,0,631,1.747210159039942,1102.4896103542035,0
2025-05-17 17:26:38.068908,192.168.65.118,10.0.0.8,ICMP,8,0,415,3.3076453294055703,1372.6728117033117,0
2025-05-17 17:58:06.413452,192.168.90.122,10.0.0.1,ICMP,8,0,833,3.5893784760372633,2989.9522705390405,0
2025-05-17 18:19:13.389133,192.168.46.50,10.0.0.6,ICMP,0,0,721,2.9725539440257323,2143.211393642553,0
2025-05-17 18:20:11.391206,192.168.216.87,10.0.0.7,ICMP,0,0,473,3.711948828387532,1755.7517958273027,0
2025-05-17 17:24:13.597081,45.20.96.38,10.0.0.1,ICMP,8,0,1168,100.0,116800.0,1
2025-05-17 17:32:13.437081,45.148.82.50,10.0.0.1,ICMP,8,0,1788,100.0,178800.0,1
2025-05-17 17:32:52.862998,192.168.79.92,10.0.0.2,ICMP,8,0,575,2.2752053270812516,1308.2430630717197,0
2025-05-17 17:26:13.337081,45.154.58.167,10.0.0.1,ICMP,8,0,511,100.0,51100.0,1
2025-05-17 17:36:56.246119,192.168.73.166,10.0.0.6,ICMP,8,0,1187,3.421284681519217,4061.0649169633107,0
2025-05-17 18:15:55.061107,192.168.235.226,10.0.0.9,ICMP,0,0,284,4.069789340802543,1155.820172787922,0
2025-05-17 17:28:13.767081,45.207.52.86,10.0.0.1,ICMP,8,0,1236,100.0,123600.0,1
2025-05-17 17:33:13.427081,45.207.52.86,10.0.0.1,ICMP,8,0,153,100.0,15300.0,1
2025-05-17 17:40:53.515072,192.168.227.224,10.0.0.2,ICMP,0,0,1097,3.7375054478052956,4100.043476242409,0
2025-05-17 17:26:13.487081,45.154.58.167,10.0.0.1,ICMP,8,0,1564,100.0,156400.0,1
2025-05-17 17:25:13.387081,45.189.104.32,10.0.0.1,ICMP,8,0,1735,100.0,173500.0,1
2025-05-17 18:20:24.848014,192.168.29.1,10.0.0.7,ICMP,0,0,548,4.675987585886734,2562.4411970659303,0
2025-05-17 18:01:51.951958,192.168.101.51,10.0.0.9,ICMP,0,0,462,0.4125933256426296,190.61811644689487,0
2025-05-17 17:42:21.263644,192.168.86.92,10.0.0.8,ICMP,8,0,1133,1.7815519003156897,2018.4983030576764,0
2025-05-17 18:05:55.997765,192.168.194.109,10.0.0.3,ICMP,8,0,82,0.9693064035937936,79.48312509469108,0
2025-05-17 17:46:32.332631,192.168.231.96,10.0.0.8,ICMP,8,0,100,1.269124612972667,126.9124612972667,0
2025-05-17 17:47:43.757389,192.168.236.70,10.0.0.9,ICMP,0,0,1339,4.97461454043316,6661.008869640002,0
2025-05-17 17:45:31.541454,192.168.107.112,10.0.0.7,ICMP,8,0,593,0.6186808558017534,366.87774749043973,0
2025-05-17 17:28:14.147081,45.207.52.86,10.0.0.1,ICMP,8,0,444,100.0,44400.0,1
2025-05-17 17:31:13.337081,45.154.58.167,10.0.0.1,ICMP,8,0,1016,100.0,101600.0,1
2025-05-17 17:34:31.812851,192.168.63.91,10.0.0.4,ICMP,0,0,445,1.7713621512782687,788.2561573188295,0
2025-05-17 18:18:26.629663,192.168.229.20,10.0.0.8,ICMP,0,0,1465,2.2933569760610726,3359.7679699294713,0
2025-05-17 17:31:40.845714,192.168.78.58,10.0.0.1,ICMP,8,0,764,0.5778201956403975,441.45462946926375,0
2025-05-17 18:22:46.606752,192.168.166.47,10.0.0.8,ICMP,8,0,285,4.541135634368667,1294.22365579507,0
2025-05-17 17:33:39.115916,192.168.227.33,10.0.0.9,ICMP,8,0,456,2.258129396214626,1029.7070046738693,0
2025-05-17 17:27:13.387081,45.148.82.50,10.0.0.1,ICMP,8,0,348,100.0,34800.0,1
2025-05-17 18:10:59.571627,192.168.6.5,10.0.0.5,ICMP,8,0,790,4.430550836320786,3500.135160693421,0
2025-05-17 17:33:13.507081,45.207.52.86,10.0.0.1,ICMP,8,0,564,100.0,56400.0,1
2025-05-17 18:03:52.573276,192.168.242.48,10.0.0.2,ICMP,8,0,265,1.0720254452537366,284.0867429922402,0
2025-05-17 17:27:13.657081,45.148.82.50,10.0.0.1,ICMP,8,0,2802,100.0,280200.0,1
2025-05-17 17:30:13.627081,45.189.104.32,10.0.0.1,ICMP,8,0,532,100.0,53200.0,1
2025-05-17 17:32:13.847081,45.148.82.50,10.0.0.1,ICMP,8,0,1240,100.0,124000.0,1
2025-05-17 17:44:32.067947,192.168.33.231,10.0.0.8,ICMP,0,0,992,4.679247203547114,4641.813225918738,0
2025-05-17 17:27:13.807081,45.148.82.50,10.0.0.1,ICMP,8,0,271,100.0,27100.0,1
2025-05-17 17:34:56.829275,192.168.248.128,10.0.0.8,ICMP,8,0,464,1.6094978800767072,746.8070163555922,0
2025-05-17 18:04:57.110554,192.168.123.147,10.0.0.1,ICMP,0,0,1395,1.0967237107717438,1529.9295765265827,0
2025-05-17 18:17:07.219813,192.168.97.66,10.0.0.6,ICMP,0,0,621,1.7644938305499769,1095.7506687715356,0
2025-05-17 17:50:01.014293,192.168.145.30,10.0.0.7,ICMP,8,0,561,2.0495419447853935,1149.7930310246059,0
2025-05-17 17:25:13.847081,45.189.104.32,10.0.0.1,ICMP,8,0,444,100.0,44400.0,1
2025-05-17 17:33:13.747081,45.207.52.86,10.0.0.1,ICMP,8,0,2436,100.0,243600.0,1
2025-05-17 17:41:05.691951,192.168.60.95,10.0.0.9,ICMP,0,0,1279,3.5417862927443897,4529.944668420075,0
2025-05-17 17:24:14.097081,45.20.96.38,10.0.0.1,ICMP,8,0,1904,100.0,190400.0,1
2025-05-17 18:18:49.865647,192.168.85.131,10.0.0.3,ICMP,8,0,1029,4.813770158347431,4953.369492939507,0
2025-05-17 17:27:13.727081,45.148.82.50,10.0.0.1,ICMP,8,0,118,100.0,11800.0,1
2025-05-17 17:26:13.357081,45.154.58.167,10.0.0.1,ICMP,8,0,1973,100.0,197300.0,1
2025-05-17 17:24:41.896828,192.168.187.114,10.0.0.4,ICMP,0,0,1499,0.49719186300025553,745.290602637383,0
2025-05-17 18:18:05.500699,192.168.44.133,10.0.0.7,ICMP,0,0,733,3.0602400813970223,2243.155979664017,0
2025-05-17 17:31:14.147081,45.154.58.167,10.0.0.1,ICMP,8,0,1752,100.0,175200.0,1
2025-05-17 17:49:34.999120,192.168.53.49,10.0.0.1,ICMP,8,0,422,0.39216506949761754,165.4936593279946,0
2025-05-17 17:57:41.087825,192.168.98.215,10.0.0.4,ICMP,0,0,516,0.9589844175525323,494.83595945710664,0
2025-05-17 17:50:31.696382,192.168.224.123,10.0.0.5,ICMP,8,0,923,1.4520486599553084,1340.2409131387496,0
2025-05-17 18:10:31.486103,192.168.20.234,10.0.0.9,ICMP,0,0,389,2.3489516185202093,913.7421796043615,0
2025-05-17 17:46:42.939899,192.168.133.203,10.0.0.8,ICMP,0,0,988,2.8283120834285413,2794.372338427399,0
2025-05-17 17:32:13.927081,45.148.82.50,10.0.0.1,ICMP,8,0,2852,100.0,285200.0,1
2025-05-17 17:32:13.407081,45.148.82.50,10.0.0.1,ICMP,8,0,599,100.0,59900.0,1
2025-05-17 17:38:54.149809,192.168.240.253,10.0.0.7,ICMP,8,0,612,4.599596673361793,2814.9531640974174,0
2025-05-17 17:26:13.287081,45.154.58.167,10.0.0.1,ICMP,8,0,790,100.0,79000.0,1
2025-05-17 17:28:13.697081,45.207.52.86,10.0.0.1,ICMP,8,0,2778,100.0,277800.0,1
2025-05-17 17:26:13.447081,45.154.58.167,10.0.0.1,ICMP,8,0,2712,100.0,271200.0,1
2025-05-17 18:16:39.071801,192.168.168.98,10.0.0.9,ICMP,0,0,969,4.580618535032303,4438.6193604463015,0
2025-05-17 18:04:06.749730,192.168.212.3,10.0.0.7,ICMP,0,0,1191,0.19812914403653992,235.97181054751903,0
2025-05-17 17:41:28.853886,192.168.212.98,10.0.0.6,ICMP,0,0,667,2.547875670542071,1699.4330722515615,0
2025-05-17 17:53:01.919690,192.168.116.49,10.0.0.5,ICMP,0,0,411,2.9664595686394013,1219.214882710794,0
2025-05-17 17:26:13.767081,45.154.58.167,10.0.0.1,ICMP,8,0,2227,100.0,222700.0,1
2025-05-17 17:29:13.457081,45.20.96.38,10.0.0.1,ICMP,8,0,1985,100.0,198500.0,1
2025-05-17 17:45:26.757712,192.168.30.130,10.0.0.3,ICMP,0,0,856,1.3252781166997507,1134.4380678949867,0
2025-05-17 17:30:13.837081,45.189.104.32,10.0.0.1,ICMP,8,0,479,100.0,47900.0,1
2025-05-17 18:20:16.438771,192.168.97.157,10.0.0.5,ICMP,0,0,1046,4.654577956303929,4868.688542293909,0
2025-05-17 18:08:40.600023,192.168.93.166,10.0.0.3,ICMP,8,0,359,4.118061882684844,1478.384215883859,0
2025-05-17 17:27:13.277081,45.148.82.50,10.0.0.1,ICMP,8,0,1653,100.0,165300.0,1
2025-05-17 18:16:47.399626,192.168.82.128,10.0.0.3,ICMP,0,0,196,2.982708069964895,584.6107817131194,0
2025-05-17 18:03:42.974304,192.168.182.242,10.0.0.5,ICMP,8,0,299,1.80031144351978,538.2931216124142,0
2025-05-17 17:31:13.747081,45.154.58.167,10.0.0.1,ICMP,8,0,1351,100.0,135100.0,1
2025-05-17 17:44:59.058123,192.168.111.101,10.0.0.7,ICMP,0,0,392,4.048938628413863,1587.1839423382341,0
2025-05-17 17:29:26.329508,192.168.177.59,10.0.0.5,ICMP,0,0,1432,0.2236629946564946,320.2854083481003,0
2025-05-17 17:33:13.767081,45.207.52.86,10.0.0.1,ICMP,8,0,1686,100.0,168600.0,1
2025-05-17 17:27:14.107081,45.148.82.50,10.0.0.1,ICMP,8,0,2972,100.0,297200.0,1
2025-05-17 17:32:17.359294,192.168.89.163,10.0.0.4,ICMP,0,0,1177,3.1123776704656856,3663.268518138112,0
2025-05-17 17:31:13.577081,45.154.58.167,10.0.0.1,ICMP,8,0,1180,100.0,118000.0,1
2025-05-17 17:30:13.287081,45.189.104.32,10.0.0.1,ICMP,8,0,2720,100.0,272000.0,1
2025-05-17 17:51:20.082487,192.168.104.14,10.0.0.3,ICMP,8,0,1110,2.2498489094028615,2497.3322894371763,0
2025-05-17 17:50:09.244158,192.168.64.30,10.0.0.2,ICMP,8,0,1277,0.44793322309068395,572.0107258868034,0
2025-05-17 17:27:00.289008,192.168.51.135,10.0.0.5,ICMP,0,0,1361,4.749539132541333,6464.122759388754,0
2025-05-17 18:04:48.889563,192.168.78.75,10.0.0.6,ICMP,0,0,608,1.1542625459578724,701.7916279423864,0
2025-05-17 17:33:14.137081,45.207.52.86,10.0.0.1,ICMP,8,0,2118,100.0,211800.0,1
2025-05-17 18:23:09.457376,192.168.63.46,10.0.0.8,ICMP,0,0,289,0.9184663358511687,265.4367710609877,0
2025-05-17 17:29:13.637081,45.20.96.38,10.0.0.1,ICMP,8,0,2491,100.0,249100.0,1
2025-05-17 18:03:46.991211,192.168.17.178,10.0.0.6,ICMP,0,0,366,1.7598745306510857,644.1140782182973,0
2025-05-17 17:40:32.743620,192.168.27.190,10.0.0.9,ICMP,8,0,1346,0.13406543960283446,180.45208170541517,0
2025-05-17 18:08:13.524501,192.168.187.167,10.0.0.4,ICMP,0,0,697,3.821852986178151,2663.831531366171,0
2025-05-17 17:28:13.397081,45.207.52.86,10.0.0.1,ICMP,8,0,126,100.0,12600.0,1
2025-05-17 17:56:06.727272,192.168.26.47,10.0.0.5,ICMP,0,0,453,0.8899721786781005,403.1573969411795,0
2025-05-17 17:33:54.279192,192.168.42.59,10.0.0.4,ICMP,8,0,346,1.362396793941293,471.38929070368744,0
2025-05-17 17:42:58.835385,192.168.10.106,10.0.0.7,ICMP,0,0,340,2.565354418266767,872.2205022107008,0
2025-05-17 17:38:39.481375,192.168.238.14,10.0.0.6,ICMP,8,0,296,3.1905154780104534,944.3925814910942,0
2025-05-17 18:22:27.767370,192.168.211.135,10.0.0.3,ICMP,0,0,505,0.5821386835956469,293.9800352158017,0
2025-05-17 18:17:32.181132,192.168.48.85,10.0.0.4,ICMP,8,0,660,3.3692326887485486,2223.693574574042,0
2025-05-17 18:13:31.763735,192.168.122.194,10.0.0.5,ICMP,8,0,402,2.9483965444112337,1185.2554108533159,0
2025-05-17 17:25:38.009395,192.168.75.8,10.0.0.1,ICMP,8,0,1132,2.050225935477064,2320.8557589600364,0
2025-05-17 18:04:02.541381,192.168.17.112,10.0.0.8,ICMP,8,0,1257,3.4027855503822884,4277.301436830537,0
2025-05-17 17:28:13.847081,45.207.52.86,10.0.0.1,ICMP,8,0,2197,100.0,219700.0,1
2025-05-17 17:31:13.617081,45.154.58.167,10.0.0.1,ICMP,8,0,1628,100.0,162800.0,1
2025-05-17 18:19:52.695871,192.168.177.175,10.0.0.8,ICMP,8,0,132,4.813137884305193,635.3342007282855,0
2025-05-17 17:45:03.503497,192.168.127.143,10.0.0.2,ICMP,8,0,1290,4.820632727646397,6218.616218663852,0
2025-05-17 17:25:13.327081,45.189.104.32,10.0.0.1,ICMP,8,0,1248,100.0,124800.0,1
2025-05-17 18:02:13.538351,192.168.114.155,10.0.0.5,ICMP,8,0,531,4.126827150345582,2191.345216833504,0
2025-05-17 17:25:02.971211,192.168.191.168,10.0.0.9,ICMP,0,0,217,4.6704894013955345,1013.4962001028309,0
2025-05-17 17:31:13.737081,45.154.58.167,10.0.0.1,ICMP,8,0,755,100.0,75500.0,1
2025-05-17 17:45:42.909591,192.168.79.50,10.0.0.4,ICMP,0,0,697,0.847613699081656,590.7867482599142,0
2025-05-17 18:14:01.611061,192.168.214.173,10.0.0.7,ICMP,0,0,957,4.355206667339977,4167.932780644358,0
2025-05-17 18:02:45.439415,192.168.216.229,10.0.0.7,ICMP,8,0,829,2.4843285449943906,2059.50836380035,0
2025-05-17 17:45:32.089829,192.168.189.213,10.0.0.6,ICMP,0,0,1113,1.6467755577039236,1832.861195724467,0
2025-05-17 17:32:13.257081,45.148.82.50,10.0.0.1,ICMP,8,0,1171,100.0,117100.0,1
2025-05-17 17:38:14.116671,192.168.44.237,10.0.0.4,ICMP,0,0,1054,2.409695773598433,2539.8193453727486,0
2025-05-17 18:06:15.679399,192.168.96.158,10.0.0.2,ICMP,8,0,1312,3.313926234182158,4347.871219246991,0
2025-05-17 17:46:31.274161,192.168.212.148,10.0.0.5,ICMP,0,0,1446,2.9279006715877722,4233.7443711159185,0
2025-05-17 17:31:13.887081,45.154.58.167,10.0.0.1,ICMP,8,0,246,100.0,24600.0,1
2025-05-17 17:31:13.637081,45.154.58.167,10.0.0.1,ICMP,8,0,348,100.0,34800.0,1
2025-05-17 18:04:17.595627,192.168.194.172,10.0.0.7,ICMP,0,0,1236,2.1401125441025153,2645.179104510709,0
2025-05-17 17:31:01.540089,192.168.181.42,10.0.0.7,ICMP,8,0,697,2.2634994567295474,1577.6591213404945,0
2025-05-17 18:05:35.766193,192.168.73.50,10.0.0.1,ICMP,8,0,86,2.3982962286632183,206.25347566503677,0
2025-05-17 17:41:45.163766,192.168.103.41,10.0.0.2,ICMP,8,0,378,2.3432441695401125,885.7462960861625,0
2025-05-17 17:25:14.097081,45.189.104.32,10.0.0.1,ICMP,8,0,2010,100.0,201000.0,1
2025-05-17 17:59:48.273524,192.168.253.95,10.0.0.6,ICMP,0,0,264,0.25085418741765836,66.22550547826181,0
2025-05-17 17:28:13.327081,45.207.52.86,10.0.0.1,ICMP,8,0,1629,100.0,162900.0,1
2025-05-17 17:31:13.367081,45.154.58.167,10.0.0.1,ICMP,8,0,939,100.0,93900.0,1
2025-05-17 17:27:13.517081,45.148.82.50,10.0.0.1,ICMP,8,0,509,100.0,50900.0,1
2025-05-17 17:49:19.174460,192.168.159.26,10.0.0.7,ICMP,8,0,391,2.31258041180538,904.2189410159036,0
2025-05-17 17:50:37.276489,192.168.66.158,10.0.0.3,ICMP,0,0,1048,4.329364134905121,4537.173613380567,0
2025-05-17 18:12:53.252896,192.168.108.72,10.0.0.7,ICMP,0,0,884,4.167160149777566,3683.769572403369,0
2025-05-17 17:43:16.379985,192.168.223.241,10.0.0.2,ICMP,0,0,357,4.489060957038247,1602.5947616626543,0
2025-05-17 18:22:10.838540,192.168.108.11,10.0.0.1,ICMP,8,0,856,1.5604558223332716,1335.7501839172805,0
2025-05-17 18:12:37.452373,192.168.133.231,10.0.0.2,ICMP,8,0,436,4.344300173458245,1894.1148756277946,0
2025-05-17 18:17:33.469721,192.168.184.138,10.0.0.4,ICMP,8,0,606,1.241006928692862,752.0501987878744,0
2025-05-17 17:32:26.589571,192.168.207.46,10.0.0.9,ICMP,0,0,952,2.0115891499728624,1915.032870774165,0
2025-05-17 17:50:28.438769,192.168.29.97,10.0.0.2,ICMP,0,0,295,2.3612395766611978,696.5656751150533,0
2025-05-17 17:24:13.837081,45.20.96.38,10.0.0.1,ICMP,8,0,2779,100.0,277900.0,1
2025-05-17 18:18:18.107310,192.168.249.99,10.0.0.4,ICMP,8,0,623,2.6421607292133324,1646.066134299906,0
2025-05-17 17:24:13.907081,45.20.96.38,10.0.0.1,ICMP,8,0,841,100.0,84100.0,1
2025-05-17 17:51:08.671216,192.168.34.67,10.0.0.8,ICMP,0,0,1065,4.533355074232578,4828.023154057695,0
2025-05-17 17:50:15.064497,192.168.111.15,10.0.0.3,ICMP,0,0,981,2.6397617399029967,2589.60626684484,0
2025-05-17 17:56:38.145386,192.168.168.141,10.0.0.4,ICMP,8,0,1288,2.810248658186021,3619.600271743595,0
2025-05-17 17:37:47.213281,192.168.89.19,10.0.0.9,ICMP,0,0,1134,2.0249114747588717,2296.2496123765604,0
2025-05-17 17:25:47.988630,192.168.33.118,10.0.0.1,ICMP,0,0,1326,0.8370427664072881,1109.918708256064,0
2025-05-17 17:31:13.977081,45.154.58.167,10.0.0.1,ICMP,8,0,2645,100.0,264500.0,1
2025-05-17 17:24:13.477081,45.20.96.38,10.0.0.1,ICMP,8,0,932,100.0,93200.0,1
2025-05-17 17:31:14.137081,45.154.58.167,10.0.0.1,ICMP,8,0,1484,100.0,148400.0,1
2025-05-17 17:29:32.044492,192.168.9.34,10.0.0.4,ICMP,0,0,1445,1.600072970310007,2312.10544209796,0
2025-05-17 17:33:30.501176,192.168.99.215,10.0.0.1,ICMP,0,0,643,4.867512011265004,3129.8102232433976,0
2025-05-17 17:26:13.607081,45.154.58.167,10.0.0.1,ICMP,8,0,798,100.0,79800.0,1
2025-05-17 17:25:13.637081,45.189.104.32,10.0.0.1,ICMP,8,0,2327,100.0,232700.0,1
2025-05-17 17:29:13.177081,45.20.96.38,10.0.0.1,ICMP,8,0,869,100.0,86900.0,1
2025-05-17 17:27:13.887081,45.148.82.50,10.0.0.1,ICMP,8,0,2534,100.0,253400.0,1
2025-05-17 17:35:25.478428,192.168.150.107,10.0.0.7,ICMP,0,0,846,1.447398040670837,1224.4987424075282,0
2025-05-17 17:37:34.701407,192.168.47.116,10.0.0.7,ICMP,0,0,987,0.7394561941742027,729.8432636499381,0
2025-05-17 18:08:59.139044,192.168.151.174,10.0.0.4,ICMP,0,0,475,2.8058891728518485,1332.797357104628,0
2025-05-17 17:27:13.307081,45.148.82.50,10.0.0.1,ICMP,8,0,1064,100.0,106400.0,1
2025-05-17 18:03:20.602545,192.168.181.106,10.0.0.7,ICMP,0,0,1195,0.39893500072643495,476.7273258680898,0
2025-05-17 17:55:46.964588,192.168.62.155,10.0.0.1,ICMP,0,0,250,4.024599735553009,1006.1499338882522,0
2025-05-17 17:33:13.677081,45.207.52.86,10.0.0.1,ICMP,8,0,1737,100.0,173700.0,1
2025-05-17 17:35:57.121852,192.168.250.195,10.0.0.2,ICMP,0,0,1160,1.349517897255271,1565.4407608161143,0
